Location,Cam nr,series,picture,species name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Location
Yalbac 607 Ac ,607,Ac,223,Agouti,1,2016,4,19,7.4,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,574,Agouti,2,2016,4,24,16.38,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,604,Agouti,1,2016,4,26,8.01,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,655,Agouti,1,2016,4,26,18.16,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,673,Agouti,1,2016,4,27,17.51,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,706,Agouti,1,2016,4,29,8.58,male,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,16,Baird's Tapir,1,2016,4,11,22.22,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,25,Baird's Tapir,1,2016,4,12,0.2,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,29,Baird's Tapir,1,2016,4,12,0.28,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,132,Baird's Tapir,1,2016,4,16,20.33,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,190,Baird's Tapir,1,2016,4,18,17.54,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,866,Baird's Tapir,1,2016,5,4,23.27,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,868,Baird's Tapir,1,2016,5,5,3.44,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,921,Baird's Tapir,1,2016,5,9,22.17,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,121,Blue Ground Dove,1,2016,4,15,14.14,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,280,Gray fox,1,2016,4,22,1.14,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,364,Gray fox,1,2016,4,23,4.39,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,148,Gray-headed Dove,1,2016,4,17,10.56,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,151,Gray-headed Dove,1,2016,4,17,13.06,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,181,Gray-headed Dove,2,2016,4,18,11.45,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,184,Gray-headed Dove,2,2016,4,18,12.06,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,319,Gray-headed Dove,2,2016,4,22,9.51,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,322,Gray-headed Dove,1,2016,4,22,10.36,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,331,Gray-headed Dove,1,2016,4,22,12.47,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,334,Gray-headed Dove,2,2016,4,22,14.15,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,337,Gray-headed Dove,1,2016,4,22,15,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,409,Gray-headed Dove,1,2016,4,23,7.44,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,118,Great Black Hawk,1,2016,4,15,13.16,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,781,Great Black Hawk,1,2016,5,1,14.4,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,40,Great Curassow,1,2016,4,12,14.28,male,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,70,Great Curassow,1,2016,4,14,10.03,female,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,97,Great Curassow,2,2016,4,15,7.15,Couple,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,140,Great Curassow,1,2016,4,17,6.11,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,238,Great Curassow,1,2016,4,20,18.16,Male,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,242,Great Curassow,1,2016,4,21,5.53,Female,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,250,Great Curassow,1,2016,4,21,10.25,Female,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,265,Great Curassow,2,2016,4,21,12.16,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,289,Great Curassow,1,2016,4,22,6.2,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,314,Great Curassow,1,2016,4,22,9.12,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,340,Great Curassow,1,2016,4,22,16.12,Male,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,362,Great Curassow,1,2016,4,22,17.49,Female,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,368,Great Curassow,1,2016,4,23,6.18,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,394,Great Curassow,1,2016,4,23,6.51,Male,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,397,Great Curassow,1,2016,4,23,7.03,Male,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,406,Great Curassow,1,2016,4,23,7.43,Male,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,439,Great Curassow,2,2016,4,23,8.42,male/female,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,472,Great Curassow,1,2016,4,23,15.32,Female,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,485,Great Curassow,1,2016,4,23,16.28,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,487,Great Curassow,1,2016,4,23,9.25,Female,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,511,Great Curassow,1,2016,4,23,17,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,528,Great Curassow,2,2016,4,24,10.22,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,562,Great Curassow,2,2016,4,24,14.02,male/female,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,592,Great Curassow,1,2016,4,25,8.37,male,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,602,Great Curassow,1,2016,4,26,6,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,607,Great Curassow,1,2016,4,26,9.29,female,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,769,Great Curassow,1,2016,5,1,8.3,Male,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,823,Great Curassow,1,2016,5,3,5.24,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,862,Great Curassow,1,2016,5,4,16.02,Male,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,930,Great Curassow,1,2016,5,10,5.35,Female,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,166,Margay,1,2016,4,18,5.33,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,277,Margay,1,2016,4,21,15.3,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,34,Ocellated Turkey,1,2016,4,12,5.45,drinking water,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,58,Ocellated Turkey,1,2016,4,13,6.26,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,80,Ocellated Turkey,1,2016,4,15,6.14,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,127,Ocellated Turkey,1,2016,4,16,16.21,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,136,Ocellated Turkey,1,2016,4,17,5.5,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,187,Ocellated Turkey,1,2016,4,18,13.11,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,208,Ocellated Turkey,1,2016,4,19,5.47,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,232,Ocellated Turkey,1,2016,4,20,9.52,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,235,Ocellated Turkey,1,2016,4,20,10.23,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,259,Ocellated Turkey,1,2016,4,21,10.58,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,316,Ocellated Turkey,1,2016,4,22,9.39,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,325,Ocellated Turkey,1,2016,4,22,10.37,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,649,Ocellated Turkey,1,2016,4,26,15.02,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,667,Ocellated Turkey,1,2016,4,27,15.13,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,691,Ocellated Turkey,1,2016,4,28,5.42,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,694,Ocellated Turkey,1,2016,4,28,7.23,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,697,Ocellated Turkey,1,2016,4,28,16.38,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,703,Ocellated Turkey,1,2016,4,29,8.51,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,718,Ocellated Turkey,1,2016,4,29,9.11,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,721,Ocellated Turkey,1,2016,4,29,14.41,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,740,Ocellated Turkey,1,2016,4,29,15.34,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,743,Ocellated Turkey,1,2016,4,29,16.02,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,745,Ocellated Turkey,1,2016,4,30,11.35,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,754,Ocellated Turkey,1,2016,4,30,13.29,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,763,Ocellated Turkey,1,2016,4,30,15.28,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,766,Ocellated Turkey,1,2016,4,30,16.18,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,785,Ocellated Turkey,1,2016,5,2,8.13,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,805,Ocellated Turkey,1,2016,5,2,10.17,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,808,Ocellated Turkey,1,2016,5,2,10.58,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,827,Ocellated Turkey,1,2016,5,3,8.21,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,875,Ocellated Turkey,1,2016,5,5,6.26,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,896,Ocellated Turkey,1,2016,5,6,13.4,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,901,Ocellated Turkey,1,2016,5,6,14.29,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,917,Ocellated Turkey,1,2016,5,8,13.38,,Bushnell,Yalbac
Yalbac 607 Ac ,607,  ,920,Ocellated Turkey,1,2016,5,8,17.56,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,988,Ocellated Turkey,1,2016,5,10,7.39,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,990,Ocellated Turkey,1,2016,5,11,5.19,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,222,Ocelot,1,2016,4,19,18.48,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,679,Ocelot,1,2016,4,27,20.25,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,682,Ocelot,1,2016,4,28,0.3,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,817,Ocelot,1,2016,5,2,22.46,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,48,Puma,1,2016,4,13,2.38,drinking water,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,124,Roadside hawk,1,2016,4,16,10.03,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,469,Ruddy Quail Dove ,1,2016,4,23,11.01,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,217,White-nosed Coati,1,2016,4,19,7.31,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,169,White-tailed Deer,1,2016,4,18,8.58,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,247,White-tailed Deer,1,2016,4,21,9,,Bushnell,Yalbac
Yalbac 607 Ac ,607,Ac,836,White-tailed Deer,1,2016,5,4,8.35,,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,18,Agouti,1,2016,5,12,8.25,,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,42,Great Curassow,1,2016,5,13,11.38,Male,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,51,Great Curassow,1,2016,5,16,7.2,male,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,57,Great Curassow,1,2016,5,16,8.06,male,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,69,Great Curassow,1,2016,5,18,6.26,male,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,75,Great Curassow,1,2016,5,18,9.19,male,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,6,Great Tinamou,1,2016,5,11,12.27,,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,3,Ocellated Turkey,1,2016,5,11,5.22,,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,29,Ocellated Turkey,1,2016,5,12,15.31,,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,34,Ocellated Turkey,1,2016,5,13,7.44,,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,63,Ocellated Turkey,1,2016,5,17,5.44,,Bushnell,Yalbac
Yalbac 607 Ad,607,Ad,90,Ocellated Turkey,1,2016,5,19,15.52,,Bushnell,Yalbac
Yalbac 607 C,607,C,540,Agouti,1,2016,10,20,15.52,,,Yalbac
Yalbac 607 C,607,C,446,Eastern/Tropical pewee,1,2016,9,26,14.25,,,Yalbac
Yalbac 607 C,607,C,442,Gray fox,1,2016,8,29,7.43,,,Yalbac
Yalbac 607 C,607,C,445,Gray fox,1,2016,8,30,12.27,,,Yalbac
Yalbac 607 C,607,C,490,Great Black Hawk,1,2016,9,27,14.18,,,Yalbac
Yalbac 607 C,607,C,22,Great Curassow,1,2016,8,1,14.37,,,Yalbac
Yalbac 607 C,607,C,127,Great Curassow,1,2016,8,4,10.3,,,Yalbac
Yalbac 607 C,607,C,139,Great Curassow,1,2016,8,4,14.33,,,Yalbac
Yalbac 607 C,607,C,164,Great Curassow,1,2016,8,5,7,,,Yalbac
Yalbac 607 C,607,C,292,Great Curassow,1,2016,8,7,11.06,,,Yalbac
Yalbac 607 C,607,C,337,Great Curassow,1,2016,8,7,17.06,,,Yalbac
Yalbac 607 C,607,C,391,Great Curassow,1,2016,8,8,12.15,,,Yalbac
Yalbac 607 C,607,C,394,Great Curassow,1,2016,8,8,12.29,,,Yalbac
Yalbac 607 C,607,C,460,Great Curassow,1,2016,8,8,16.41,,,Yalbac
Yalbac 607 C,607,C,475,Great Curassow,1,2016,8,9,5.46,,,Yalbac
Yalbac 607 C,607,C,478,Great Curassow,1,2016,8,9,8.16,,,Yalbac
Yalbac 607 C,607,C,494,Great Curassow,2,2016,8,9,9.07,,,Yalbac
Yalbac 607 C,607,C,523,Great Curassow,1,2016,8,9,11.17,,,Yalbac
Yalbac 607 C,607,C,541,Great Curassow,1,2016,8,9,15.48,,,Yalbac
Yalbac 607 C,607,C,571,Great Curassow,1,2016,8,10,5.4,,,Yalbac
Yalbac 607 C,607,C,605,Great Curassow,1,2016,8,10,8.3,,,Yalbac
Yalbac 607 C,607,C,643,Great Curassow,1,2016,8,10,14.46,,,Yalbac
Yalbac 607 C,607,C,655,Great Curassow,1,2016,8,11,9.28,,,Yalbac
Yalbac 607 C,607,C,703,Great Curassow,1,2016,8,11,15.42,,,Yalbac
Yalbac 607 C,607,C,730,Great Curassow,1,2016,8,11,16.15,,,Yalbac
Yalbac 607 C,607,C,763,Great Curassow,1,2016,8,12,5.55,,,Yalbac
Yalbac 607 C,607,C,775,Great Curassow,1,2016,8,12,9.54,,,Yalbac
Yalbac 607 C,607,C,808,Great Curassow,1,2016,8,12,10.1,,,Yalbac
Yalbac 607 C,607,C,835,Great Curassow,1,2016,8,12,13.47,,,Yalbac
Yalbac 607 C,607,C,865,Great Curassow,1,2016,8,13,6.33,,,Yalbac
Yalbac 607 C,607,C,919,Great Curassow,1,2016,8,14,6,,,Yalbac
Yalbac 607 C,607,C,982,Great Curassow,1,2016,8,14,15.2,,,Yalbac
Yalbac 607 C,607,C,118,Great Curassow,1,2016,8,15,12.18,,,Yalbac
Yalbac 607 C,607,C,151,Great Curassow,1,2016,8,15,16.09,,,Yalbac
Yalbac 607 C,607,C,221,Great Curassow,1,2016,8,16,16.44,,,Yalbac
Yalbac 607 C,607,C,245,Great Curassow,1,2016,8,19,8.09,,,Yalbac
Yalbac 607 C,607,C,287,Great Curassow,1,2016,8,19,12.42,,,Yalbac
Yalbac 607 C,607,C,293,Great Curassow,1,2016,8,19,15.01,,,Yalbac
Yalbac 607 C,607,C,308,Great Curassow,1,2016,8,20,6.29,,,Yalbac
Yalbac 607 C,607,C,342,Great Curassow,1,2016,8,20,9.23,,,Yalbac
Yalbac 607 C,607,C,374,Great Curassow,1,2016,8,22,11.06,,,Yalbac
Yalbac 607 C,607,C,389,Great Curassow,1,2016,8,22,14.01,,,Yalbac
Yalbac 607 C,607,C,412,Great Curassow,1,2016,8,24,16.37,,,Yalbac
Yalbac 607 C,607,C,420,Great Curassow,1,2016,8,25,6.3,,,Yalbac
Yalbac 607 C,607,C,436,Great Curassow,2,2016,8,25,13.24,,,Yalbac
Yalbac 607 C,607,C,451,Great Curassow,1,2016,8,31,11.01,,,Yalbac
Yalbac 607 C,607,C,510,Great Curassow,1,2016,10,10,9.15,,,Yalbac
Yalbac 607 C,607,C,299,Jaguar,1,2016,8,19,23.17,,,Yalbac
Yalbac 607 C,607,C,12,Ocellated Turkey,1,2016,7,31,15.58,,,Yalbac
Yalbac 607 C,607,C,184,Ocellated Turkey,1,2016,8,5,7.17,,,Yalbac
Yalbac 607 C,607,C,328,Ocellated Turkey,1,2016,8,7,15.1,,,Yalbac
Yalbac 607 C,607,C,457,Ocellated Turkey,1,2016,8,8,14.51,,,Yalbac
Yalbac 607 C,607,C,526,Ocellated Turkey,1,2016,8,9,13.01,,,Yalbac
Yalbac 607 C,607,C,691,Ocellated Turkey,1,2016,8,11,15.3,,,Yalbac
Yalbac 607 C,607,C,889,Ocellated Turkey,1,2016,8,13,12.2,,,Yalbac
Yalbac 607 C,607,C,898,Ocellated Turkey,1,2016,8,13,14.2,,,Yalbac
Yalbac 607 C,607,C,408,Ocellated Turkey,1,2016,8,23,14.46,,,Yalbac
Yalbac 607 C,607,C,646,Ocelot,1,2016,8,11,0.09,,,Yalbac
Yalbac 607 C,607,C,543,Ocelot,1,2016,10,20,18.32,,,Yalbac
Yalbac 607 C,607,C,121,Paca,1,2016,8,3,23.13,,,Yalbac
Yalbac 607 C,607,C,124,Paca,1,2016,8,4,3.31,,,Yalbac
Yalbac 607 C,607,C,469,Paca,1,2016,8,9,2.5,,,Yalbac
Yalbac 607 C,607,C,562,Paca,2,2016,8,10,2.01,,,Yalbac
Yalbac 607 C,607,C,652,Paca,1,2016,8,11,3.16,,,Yalbac
Yalbac 607 C,607,C,910,Puma,1,2016,8,13,16.35,,,Yalbac
Yalbac 607 C,607,C,507,Puma,1,2016,10,9,1.16,,,Yalbac
Yalbac 607 C,607,C,67,White-tailed Deer,1,2016,8,15,10.2,,,Yalbac
Yalbac 607 C,607,C,362,White-tailed Deer,1,2016,8,21,6.4,,,Yalbac
Yalbac 608 A,608,A,17,Agouti,1,2016,3,2,6.43,,scoutguard,Yalbac
Yalbac 608 A,608,A,42,Agouti,1,2016,3,3,11.44,male,scoutguard,Yalbac
Yalbac 608 A,608,A,46,Agouti,1,2016,3,3,17.07,,scoutguard,Yalbac
Yalbac 608 A,608,A,15,Baird's Tapir,1,2016,3,1,21.43,male,scoutguard,Yalbac
Yalbac 608 A,608,A,7,Gray-headed Dove,1,2016,3,1,15.48,,scoutguard,Yalbac
Yalbac 608 A,608,A,74,Gray-headed Dove,1,2016,3,5,9.1,,scoutguard,Yalbac
Yalbac 608 A,608,A,27,Great Curassow,2,2016,3,3,7.08,male/female,scoutguard,Yalbac
Yalbac 608 A,608,A,51,Great Curassow,2,2016,3,5,6.18,,scoutguard,Yalbac
Yalbac 608 A,608,A,26,Jaguar,1,2016,3,2,19.03,,scoutguard,Yalbac
Yalbac 608 A,608,A,16,Margay,1,2016,3,2,5.57,,scoutguard,Yalbac
Yalbac 608 B,608,B,231,Gray fox,1,2016,5,22,12,,scoutguard,Yalbac
Yalbac 608 B,608,B,120,Gray-headed Dove,1,2016,5,21,12,,scoutguard,Yalbac
Yalbac 608 B,608,B,117,Puma,1,2016,5,21,12,,scoutguard,Yalbac
Yalbac 608 B,608,B,114,Ruddy Quail Dove ,1,2016,5,20,12,,scoutguard,Yalbac
Yalbac 608 B,608,B,234,White-tailed Deer,1,2016,5,23,12,,scoutguard,Yalbac
Yalbac 608 C,608,C,845,Baird's Tapir,1,2016,8,2,1.09,,,Yalbac
Yalbac 608 C,608,C,70724,Baird's Tapir,1,2016,9,7,22.42,,,Yalbac
Yalbac 608 C,608,C,70727,Baird's Tapir,1,2016,9,7,23.44,,,Yalbac
Yalbac 608 C,608,C,80737,Baird's Tapir,1,2016,9,8,18.01,,,Yalbac
Yalbac 608 C,608,C,40754,Baird's Tapir,1,2016,9,14,3.59,,,Yalbac
Yalbac 608 C,608,C,60604,Boat-billed Heron,1,2016,8,26,2.35,,,Yalbac
Yalbac 608 C,608,C,10571,Common Opossum,1,2016,8,21,0.56,,,Yalbac
Yalbac 608 C,608,C,10574,Common Opossum,1,2016,8,21,21.47,,,Yalbac
Yalbac 608 C,608,C,20577,Common Opossum,1,2016,8,22,1.24,,,Yalbac
Yalbac 608 C,608,C,40601,Common Opossum,1,2016,8,24,22.48,,,Yalbac
Yalbac 608 C,608,C,60607,Common Opossum,1,2016,8,26,5.11,,,Yalbac
Yalbac 608 C,608,C,60610,Common Opossum,1,2016,8,26,21.19,,,Yalbac
Yalbac 608 C,608,C,142,Gray fox,1,2016,7,31,11.4,,,Yalbac
Yalbac 608 C,608,C,292,Gray fox,1,2016,7,31,13.46,,,Yalbac
Yalbac 608 C,608,C,70613,Gray fox,1,2016,8,27,9.46,,,Yalbac
Yalbac 608 C,608,C,463,Gray Hawk,1,2016,7,31,16.4,,,Yalbac
Yalbac 608 C,608,C,70616,Gray-headed Dove,1,2016,8,27,12.38,,,Yalbac
Yalbac 608 C,608,C,80557,Great Curassow,1,2016,8,18,10.49,,,Yalbac
Yalbac 608 C,608,C,20580,Great Curassow,1,2016,8,22,7.44,,,Yalbac
Yalbac 608 C,608,C,40593,Great Curassow,2,2016,8,24,7.07,,,Yalbac
Yalbac 608 C,608,C,30784,Jaguar,1,2016,9,23,22.02,,,Yalbac
Yalbac 608 C,608,C,904,Nine-banded Armadillo,1,2016,8,2,20.24,,,Yalbac
Yalbac 608 C,608,C,481,Ocellated Turkey,1,2016,8,1,7.09,,,Yalbac
Yalbac 608 C,608,C,100748,Ocelot,1,2016,9,10,21.4,,,Yalbac
Yalbac 608 C,608,C,841,Striped Hog-nosed Skunk,1,2016,8,2,0.23,,,Yalbac
Yalbac 608 C,608,C,60760,Tamandua,1,2016,9,16,5.16,,,Yalbac
Yalbac 608 C,608,C,60529,White-lipped Peccary,11,2016,8,16,8.53,,,Yalbac
Yalbac 608 C,608,C,80562,White-nosed Coati,1,2016,8,18,12.13,,,Yalbac
Yalbac 608 C,608,C,439,White-tailed Deer,1,2016,7,31,14.4,,,Yalbac
Yalbac 608 C,608,C,991,White-tailed Deer,1,2016,8,4,10.45,,,Yalbac
Yalbac 608 C,608,C,50130,White-tailed Deer,1,2016,8,5,12.21,,,Yalbac
Yalbac 608 C,608,C,60139,White-tailed Deer,1,2016,8,6,6.39,,,Yalbac
Yalbac 608 C,608,C,60196,White-tailed Deer,1,2016,8,6,13.08,,,Yalbac
Yalbac 608 C,608,C,70392,White-tailed Deer,1,2016,8,7,7.18,,,Yalbac
Yalbac 608 C,608,C,80478,White-tailed Deer,1,2016,8,8,18.38,,,Yalbac
Yalbac 608 C,608,C,80481,White-tailed Deer,1,2016,8,8,19.15,,,Yalbac
Yalbac 608 C,608,C,90485,White-tailed Deer,1,2016,8,9,3.38,,,Yalbac
Yalbac 608 C,608,C,90490,White-tailed Deer,1,2016,8,9,10.49,,,Yalbac
Yalbac 608 C,608,C,90499,White-tailed Deer,1,2016,8,9,14.14,,,Yalbac
Yalbac 608 C,608,C,90512,White-tailed Deer,1,2016,8,9,14.27,,,Yalbac
Yalbac 608 C,608,C,10526,White-tailed Deer,1,2016,8,11,6.19,,,Yalbac
Yalbac 608 C,608,C,90565,White-tailed Deer,1,2016,8,19,12.5,,,Yalbac
Yalbac 608 C,608,C,30586,White-tailed Deer,1,2016,8,23,15.26,,,Yalbac
Yalbac 608 C,608,C,30590,White-tailed Deer,1,2016,8,23,16.12,,,Yalbac
Yalbac 608 C,608,C,40595,White-tailed Deer,1,2016,8,24,12.53,,,Yalbac
Yalbac 608 C,608,C,10628,White-tailed Deer,1,2016,8,31,8.16,,,Yalbac
Yalbac 608 C,608,C,10643,White-tailed Deer,1,2016,9,1,12.12,,,Yalbac
Yalbac 608 C,608,C,10646,White-tailed Deer,1,2016,9,1,13.35,,,Yalbac
Yalbac 608 C,608,C,10658,White-tailed Deer,1,2016,9,1,16.56,,,Yalbac
Yalbac 608 C,608,C,20667,White-tailed Deer,1,2016,9,2,4.43,,,Yalbac
Yalbac 608 C,608,C,20673,White-tailed Deer,1,2016,9,2,4.58,,,Yalbac
Yalbac 608 C,608,C,20676,White-tailed Deer,1,2016,9,2,6.22,,,Yalbac
Yalbac 608 C,608,C,20679,White-tailed Deer,1,2016,9,2,7.08,,,Yalbac
Yalbac 608 C,608,C,20679,White-tailed Deer,1,2016,9,2,9,,,Yalbac
Yalbac 608 C,608,C,50703,White-tailed Deer,1,2016,9,5,7.55,,,Yalbac
Yalbac 608 C,608,C,50709,White-tailed Deer,1,2016,9,5,12.43,,,Yalbac
Yalbac 608 C,608,C,50712,White-tailed Deer,1,2016,9,6,6.18,,,Yalbac
Yalbac 608 C,608,C,50715,White-tailed Deer,1,2016,9,6,8.36,,,Yalbac
Yalbac 608 C,608,C,60718,White-tailed Deer,1,2016,9,6,16.02,,,Yalbac
Yalbac 608 C,608,C,70721,White-tailed Deer,1,2016,9,7,9.42,,,Yalbac
Yalbac 608 C,608,C,80733,White-tailed Deer,1,2016,9,8,15.03,,,Yalbac
Yalbac 608 C,608,C,90739,White-tailed Deer,1,2016,9,9,8.11,,,Yalbac
Yalbac 608 C,608,C,10751,White-tailed Deer,1,2016,9,11,19.38,,,Yalbac
Yalbac 608 C,608,C,60763,White-tailed Deer,1,2016,9,16,15.28,,,Yalbac
Yalbac 608 C,608,C,60766,White-tailed Deer,1,2016,9,16,15.51,,,Yalbac
Yalbac 608 C,608,C,60769,White-tailed Deer,1,2016,9,16,23.48,,,Yalbac
Yalbac 608 C,608,C,70772,White-tailed Deer,1,2016,9,17,6.32,,,Yalbac
Yalbac 608 C,608,C,10778,White-tailed Deer,1,2016,9,21,7.54,,,Yalbac
Yalbac 608 C,608,C,10781,White-tailed Deer,1,2016,9,21,8.39,,,Yalbac
Yalbac 608 C,608,C,40787,White-tailed Deer,1,2016,9,24,15.01,,,Yalbac
Yalbac 608 C,608,C,50790,White-tailed Deer,2,2016,9,25,10.41,,,Yalbac
Yalbac 608 C,608,C,50796,White-tailed Deer,1,2016,9,25,15.56,,,Yalbac
Yalbac 608 C,608,C,60799,White-tailed Deer,1,2016,9,26,9.06,,,Yalbac
Yalbac 609 A,609,A,50,Agouti,1,2016,3,4,17.36,,Bushnell,Yalbac
